LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
SWE,GDPHRWKD,TOT,IDX2010,A,1973,52.764958,
SWE,GDPHRWKD,TOT,IDX2010,A,1974,54.018449,
SWE,GDPHRWKD,TOT,IDX2010,A,1975,55.141329,
SWE,GDPHRWKD,TOT,IDX2010,A,1976,55.120398,
SWE,GDPHRWKD,TOT,IDX2010,A,1977,55.269017,
SWE,GDPHRWKD,TOT,IDX2010,A,1978,57.364128,
SWE,GDPHRWKD,TOT,IDX2010,A,1979,59.227437,
SWE,GDPHRWKD,TOT,IDX2010,A,1980,59.404924,
SWE,GDPHRWKD,TOT,IDX2010,A,1981,59.9115,
SWE,GDPHRWKD,TOT,IDX2010,A,1982,60.209662,
SWE,GDPHRWKD,TOT,IDX2010,A,1983,60.842885,
SWE,GDPHRWKD,TOT,IDX2010,A,1984,62.803206,
SWE,GDPHRWKD,TOT,IDX2010,A,1985,63.338753,
SWE,GDPHRWKD,TOT,IDX2010,A,1986,64.727857,
SWE,GDPHRWKD,TOT,IDX2010,A,1987,65.934306,
SWE,GDPHRWKD,TOT,IDX2010,A,1988,65.871525,
SWE,GDPHRWKD,TOT,IDX2010,A,1989,66.697391,
SWE,GDPHRWKD,TOT,IDX2010,A,1990,66.743066,
SWE,GDPHRWKD,TOT,IDX2010,A,1991,67.555969,
SWE,GDPHRWKD,TOT,IDX2010,A,1992,69.097123,
SWE,GDPHRWKD,TOT,IDX2010,A,1993,70.637595,
SWE,GDPHRWKD,TOT,IDX2010,A,1994,72.495692,
SWE,GDPHRWKD,TOT,IDX2010,A,1995,73.976545,
SWE,GDPHRWKD,TOT,IDX2010,A,1996,75.1239,
SWE,GDPHRWKD,TOT,IDX2010,A,1997,78.086644,
SWE,GDPHRWKD,TOT,IDX2010,A,1998,80.127767,
SWE,GDPHRWKD,TOT,IDX2010,A,1999,81.5833,
SWE,GDPHRWKD,TOT,IDX2010,A,2000,84.564798,
SWE,GDPHRWKD,TOT,IDX2010,A,2001,85.366278,
SWE,GDPHRWKD,TOT,IDX2010,A,2002,88.37047,
SWE,GDPHRWKD,TOT,IDX2010,A,2003,91.745459,
SWE,GDPHRWKD,TOT,IDX2010,A,2004,94.940264,
SWE,GDPHRWKD,TOT,IDX2010,A,2005,97.383393,
SWE,GDPHRWKD,TOT,IDX2010,A,2006,100.632999,
SWE,GDPHRWKD,TOT,IDX2010,A,2007,100.93596,
SWE,GDPHRWKD,TOT,IDX2010,A,2008,99.1463,
SWE,GDPHRWKD,TOT,IDX2010,A,2009,96.786111,
SWE,GDPHRWKD,TOT,IDX2010,A,2010,100,
SWE,GDPHRWKD,TOT,IDX2010,A,2011,100.688937,
SWE,GDPHRWKD,TOT,IDX2010,A,2012,100.525903,
SWE,GDPHRWKD,TOT,IDX2010,A,2013,101.408672,
SWE,GDPHRWKD,TOT,IDX2010,A,2014,102.561536,
SWE,GDPHRWKD,TOT,IDX2010,A,2015,105.529761,
SWE,GDPHRWKD,TOT,IDX2010,A,2016,105.589224,
SWE,GDPHRWKD,TOT,IDX2010,A,2017,106.232308,
CHE,GDPHRWKD,TOT,IDX2010,A,1970,60.011265,
CHE,GDPHRWKD,TOT,IDX2010,A,1971,61.674062,
CHE,GDPHRWKD,TOT,IDX2010,A,1972,63.531527,
CHE,GDPHRWKD,TOT,IDX2010,A,1973,65.722042,
CHE,GDPHRWKD,TOT,IDX2010,A,1974,67.740866,
CHE,GDPHRWKD,TOT,IDX2010,A,1975,66.265751,
CHE,GDPHRWKD,TOT,IDX2010,A,1976,67.40577,
CHE,GDPHRWKD,TOT,IDX2010,A,1977,69.72816,
CHE,GDPHRWKD,TOT,IDX2010,A,1978,69.863361,
CHE,GDPHRWKD,TOT,IDX2010,A,1979,71.334801,
CHE,GDPHRWKD,TOT,IDX2010,A,1980,73.520319,
CHE,GDPHRWKD,TOT,IDX2010,A,1981,73.768102,
CHE,GDPHRWKD,TOT,IDX2010,A,1982,72.887812,
CHE,GDPHRWKD,TOT,IDX2010,A,1983,73.962733,
CHE,GDPHRWKD,TOT,IDX2010,A,1984,76.272061,
CHE,GDPHRWKD,TOT,IDX2010,A,1985,77.794373,
CHE,GDPHRWKD,TOT,IDX2010,A,1986,77.86032,
CHE,GDPHRWKD,TOT,IDX2010,A,1987,77.249647,
CHE,GDPHRWKD,TOT,IDX2010,A,1988,77.78099,
CHE,GDPHRWKD,TOT,IDX2010,A,1989,79.718554,
CHE,GDPHRWKD,TOT,IDX2010,A,1990,80.558265,
CHE,GDPHRWKD,TOT,IDX2010,A,1991,78.500707,B
CHE,GDPHRWKD,TOT,IDX2010,A,1992,79.195442,
CHE,GDPHRWKD,TOT,IDX2010,A,1993,79.920636,
CHE,GDPHRWKD,TOT,IDX2010,A,1994,80.480366,
CHE,GDPHRWKD,TOT,IDX2010,A,1995,81.916122,
CHE,GDPHRWKD,TOT,IDX2010,A,1996,83.727442,
CHE,GDPHRWKD,TOT,IDX2010,A,1997,86.290794,
CHE,GDPHRWKD,TOT,IDX2010,A,1998,87.288671,
CHE,GDPHRWKD,TOT,IDX2010,A,1999,86.930119,
CHE,GDPHRWKD,TOT,IDX2010,A,2000,89.721604,
CHE,GDPHRWKD,TOT,IDX2010,A,2001,91.54402,
CHE,GDPHRWKD,TOT,IDX2010,A,2002,92.232745,
CHE,GDPHRWKD,TOT,IDX2010,A,2003,91.86068,
CHE,GDPHRWKD,TOT,IDX2010,A,2004,92.461378,
CHE,GDPHRWKD,TOT,IDX2010,A,2005,94.928453,
CHE,GDPHRWKD,TOT,IDX2010,A,2006,97.228047,
CHE,GDPHRWKD,TOT,IDX2010,A,2007,99.29129,
CHE,GDPHRWKD,TOT,IDX2010,A,2008,99.621294,
CHE,GDPHRWKD,TOT,IDX2010,A,2009,97.462968,
CHE,GDPHRWKD,TOT,IDX2010,A,2010,100,
CHE,GDPHRWKD,TOT,IDX2010,A,2011,99.473463,
CHE,GDPHRWKD,TOT,IDX2010,A,2012,99.738207,
CHE,GDPHRWKD,TOT,IDX2010,A,2013,101.607501,
CHE,GDPHRWKD,TOT,IDX2010,A,2014,102.671013,
CHE,GDPHRWKD,TOT,IDX2010,A,2015,101.578096,
CHE,GDPHRWKD,TOT,IDX2010,A,2016,101.741771,
CHE,GDPHRWKD,TOT,IDX2010,A,2017,103.79846,
TUR,GDPHRWKD,TOT,IDX2010,A,1970,32.129847,
TUR,GDPHRWKD,TOT,IDX2010,A,1971,33.494098,
TUR,GDPHRWKD,TOT,IDX2010,A,1972,35.152619,
TUR,GDPHRWKD,TOT,IDX2010,A,1973,35.787303,
TUR,GDPHRWKD,TOT,IDX2010,A,1974,37.136665,
TUR,GDPHRWKD,TOT,IDX2010,A,1975,39.629129,
TUR,GDPHRWKD,TOT,IDX2010,A,1976,43.518505,
TUR,GDPHRWKD,TOT,IDX2010,A,1977,43.972145,
TUR,GDPHRWKD,TOT,IDX2010,A,1978,44.406837,
TUR,GDPHRWKD,TOT,IDX2010,A,1979,43.852757,
TUR,GDPHRWKD,TOT,IDX2010,A,1980,42.411071,
TUR,GDPHRWKD,TOT,IDX2010,A,1981,44.257396,
TUR,GDPHRWKD,TOT,IDX2010,A,1982,45.533381,
TUR,GDPHRWKD,TOT,IDX2010,A,1983,47.523632,
TUR,GDPHRWKD,TOT,IDX2010,A,1984,51.670611,
TUR,GDPHRWKD,TOT,IDX2010,A,1985,52.23272,
TUR,GDPHRWKD,TOT,IDX2010,A,1986,55.343136,
TUR,GDPHRWKD,TOT,IDX2010,A,1987,60.518288,
TUR,GDPHRWKD,TOT,IDX2010,A,1988,61.129627,
TUR,GDPHRWKD,TOT,IDX2010,A,1989,58.794631,
TUR,GDPHRWKD,TOT,IDX2010,A,1990,63.20389,
TUR,GDPHRWKD,TOT,IDX2010,A,1991,61.240474,
TUR,GDPHRWKD,TOT,IDX2010,A,1992,63.430137,
TUR,GDPHRWKD,TOT,IDX2010,A,1993,71.242721,
TUR,GDPHRWKD,TOT,IDX2010,A,1994,63.435022,
TUR,GDPHRWKD,TOT,IDX2010,A,1995,66.478913,
TUR,GDPHRWKD,TOT,IDX2010,A,1996,68.55759,
TUR,GDPHRWKD,TOT,IDX2010,A,1997,74.231073,
TUR,GDPHRWKD,TOT,IDX2010,A,1998,74.317127,
TUR,GDPHRWKD,TOT,IDX2010,A,1999,69.430765,
TUR,GDPHRWKD,TOT,IDX2010,A,2000,75.138537,
TUR,GDPHRWKD,TOT,IDX2010,A,2001,70.500558,
TUR,GDPHRWKD,TOT,IDX2010,A,2002,75.224401,
TUR,GDPHRWKD,TOT,IDX2010,A,2003,80.07146,
TUR,GDPHRWKD,TOT,IDX2010,A,2004,87.268167,
TUR,GDPHRWKD,TOT,IDX2010,A,2005,92.253071,
TUR,GDPHRWKD,TOT,IDX2010,A,2006,96.735393,
TUR,GDPHRWKD,TOT,IDX2010,A,2007,101.862827,
TUR,GDPHRWKD,TOT,IDX2010,A,2008,101.55521,
TUR,GDPHRWKD,TOT,IDX2010,A,2009,97.48802,
TUR,GDPHRWKD,TOT,IDX2010,A,2010,100,
TUR,GDPHRWKD,TOT,IDX2010,A,2011,105.404026,
TUR,GDPHRWKD,TOT,IDX2010,A,2012,107.622277,
TUR,GDPHRWKD,TOT,IDX2010,A,2013,114.89747,
TUR,GDPHRWKD,TOT,IDX2010,A,2014,114.929307,E
TUR,GDPHRWKD,TOT,IDX2010,A,2015,118.627001,E
TUR,GDPHRWKD,TOT,IDX2010,A,2016,119.795783,E
TUR,GDPHRWKD,TOT,IDX2010,A,2017,124.258636,E
GBR,GDPHRWKD,TOT,IDX2010,A,1970,40.090837,
GBR,GDPHRWKD,TOT,IDX2010,A,1971,42.697428,
GBR,GDPHRWKD,TOT,IDX2010,A,1972,45.21284,
GBR,GDPHRWKD,TOT,IDX2010,A,1973,46.029418,
GBR,GDPHRWKD,TOT,IDX2010,A,1974,45.708243,
GBR,GDPHRWKD,TOT,IDX2010,A,1975,45.325996,
GBR,GDPHRWKD,TOT,IDX2010,A,1976,47.350979,
GBR,GDPHRWKD,TOT,IDX2010,A,1977,48.962996,
GBR,GDPHRWKD,TOT,IDX2010,A,1978,51.310284,
GBR,GDPHRWKD,TOT,IDX2010,A,1979,52.922739,
GBR,GDPHRWKD,TOT,IDX2010,A,1980,53.430532,
GBR,GDPHRWKD,TOT,IDX2010,A,1981,56.63614,
GBR,GDPHRWKD,TOT,IDX2010,A,1982,58.330991,
GBR,GDPHRWKD,TOT,IDX2010,A,1983,61.410588,
GBR,GDPHRWKD,TOT,IDX2010,A,1984,60.857543,
GBR,GDPHRWKD,TOT,IDX2010,A,1985,61.576116,
GBR,GDPHRWKD,TOT,IDX2010,A,1986,63.182075,
GBR,GDPHRWKD,TOT,IDX2010,A,1987,65.465541,
GBR,GDPHRWKD,TOT,IDX2010,A,1988,65.344943,
GBR,GDPHRWKD,TOT,IDX2010,A,1989,65.60998,
GBR,GDPHRWKD,TOT,IDX2010,A,1990,66.344889,
GBR,GDPHRWKD,TOT,IDX2010,A,1991,67.694336,
GBR,GDPHRWKD,TOT,IDX2010,A,1992,70.905235,
GBR,GDPHRWKD,TOT,IDX2010,A,1993,73.503744,
GBR,GDPHRWKD,TOT,IDX2010,A,1994,75.321312,
GBR,GDPHRWKD,TOT,IDX2010,A,1995,77.2209,
GBR,GDPHRWKD,TOT,IDX2010,A,1996,78.33965,
GBR,GDPHRWKD,TOT,IDX2010,A,1997,81.342678,
GBR,GDPHRWKD,TOT,IDX2010,A,1998,82.468477,
GBR,GDPHRWKD,TOT,IDX2010,A,1999,84.353672,
GBR,GDPHRWKD,TOT,IDX2010,A,2000,86.927224,
GBR,GDPHRWKD,TOT,IDX2010,A,2001,88.680414,
GBR,GDPHRWKD,TOT,IDX2010,A,2002,91.074436,
GBR,GDPHRWKD,TOT,IDX2010,A,2003,93.854925,
GBR,GDPHRWKD,TOT,IDX2010,A,2004,95.857175,
GBR,GDPHRWKD,TOT,IDX2010,A,2005,96.750668,
GBR,GDPHRWKD,TOT,IDX2010,A,2006,98.569294,
GBR,GDPHRWKD,TOT,IDX2010,A,2007,100.131441,
GBR,GDPHRWKD,TOT,IDX2010,A,2008,100.248302,
GBR,GDPHRWKD,TOT,IDX2010,A,2009,97.884559,
GBR,GDPHRWKD,TOT,IDX2010,A,2010,100,
GBR,GDPHRWKD,TOT,IDX2010,A,2011,100.316184,
GBR,GDPHRWKD,TOT,IDX2010,A,2012,99.788306,
GBR,GDPHRWKD,TOT,IDX2010,A,2013,100.039435,
GBR,GDPHRWKD,TOT,IDX2010,A,2014,100.205241,
GBR,GDPHRWKD,TOT,IDX2010,A,2015,101.881905,
GBR,GDPHRWKD,TOT,IDX2010,A,2016,101.3212,
GBR,GDPHRWKD,TOT,IDX2010,A,2017,102.183933,
USA,GDPHRWKD,TOT,IDX2010,A,1970,49.849142,
USA,GDPHRWKD,TOT,IDX2010,A,1971,51.718534,
USA,GDPHRWKD,TOT,IDX2010,A,1972,52.976432,
USA,GDPHRWKD,TOT,IDX2010,A,1973,54.233839,
USA,GDPHRWKD,TOT,IDX2010,A,1974,53.744552,
USA,GDPHRWKD,TOT,IDX2010,A,1975,55.215939,
USA,GDPHRWKD,TOT,IDX2010,A,1976,56.553676,
USA,GDPHRWKD,TOT,IDX2010,A,1977,57.157077,
USA,GDPHRWKD,TOT,IDX2010,A,1978,57.609771,
USA,GDPHRWKD,TOT,IDX2010,A,1979,57.867787,
USA,GDPHRWKD,TOT,IDX2010,A,1980,57.879494,
USA,GDPHRWKD,TOT,IDX2010,A,1981,59.222154,
USA,GDPHRWKD,TOT,IDX2010,A,1982,59.031894,
USA,GDPHRWKD,TOT,IDX2010,A,1983,60.647221,
USA,GDPHRWKD,TOT,IDX2010,A,1984,61.911545,
USA,GDPHRWKD,TOT,IDX2010,A,1985,63.05007,
USA,GDPHRWKD,TOT,IDX2010,A,1986,64.476283,
USA,GDPHRWKD,TOT,IDX2010,A,1987,64.945042,
USA,GDPHRWKD,TOT,IDX2010,A,1988,65.695849,
USA,GDPHRWKD,TOT,IDX2010,A,1989,66.274647,
USA,GDPHRWKD,TOT,IDX2010,A,1990,67.409513,
USA,GDPHRWKD,TOT,IDX2010,A,1991,68.292653,
USA,GDPHRWKD,TOT,IDX2010,A,1992,70.638664,
USA,GDPHRWKD,TOT,IDX2010,A,1993,70.908344,
USA,GDPHRWKD,TOT,IDX2010,A,1994,71.509047,
USA,GDPHRWKD,TOT,IDX2010,A,1995,71.666433,
USA,GDPHRWKD,TOT,IDX2010,A,1996,73.448061,
USA,GDPHRWKD,TOT,IDX2010,A,1997,74.512736,
USA,GDPHRWKD,TOT,IDX2010,A,1998,76.189071,
USA,GDPHRWKD,TOT,IDX2010,A,1999,78.408771,
USA,GDPHRWKD,TOT,IDX2010,A,2000,80.601148,
USA,GDPHRWKD,TOT,IDX2010,A,2001,82.405273,
USA,GDPHRWKD,TOT,IDX2010,A,2002,84.728177,
USA,GDPHRWKD,TOT,IDX2010,A,2003,87.335093,
USA,GDPHRWKD,TOT,IDX2010,A,2004,89.607165,
USA,GDPHRWKD,TOT,IDX2010,A,2005,91.517339,
USA,GDPHRWKD,TOT,IDX2010,A,2006,92.422524,
USA,GDPHRWKD,TOT,IDX2010,A,2007,93.423236,
USA,GDPHRWKD,TOT,IDX2010,A,2008,94.284639,
USA,GDPHRWKD,TOT,IDX2010,A,2009,97.251608,
USA,GDPHRWKD,TOT,IDX2010,A,2010,100,
USA,GDPHRWKD,TOT,IDX2010,A,2011,100.159433,
USA,GDPHRWKD,TOT,IDX2010,A,2012,100.423033,
USA,GDPHRWKD,TOT,IDX2010,A,2013,100.808764,
USA,GDPHRWKD,TOT,IDX2010,A,2014,101.254613,
USA,GDPHRWKD,TOT,IDX2010,A,2015,102.010835,
USA,GDPHRWKD,TOT,IDX2010,A,2016,102.280512,
USA,GDPHRWKD,TOT,IDX2010,A,2017,103.309544,E
CHL,GDPHRWKD,TOT,IDX2010,A,1986,44.103112,
CHL,GDPHRWKD,TOT,IDX2010,A,1987,45.189739,
CHL,GDPHRWKD,TOT,IDX2010,A,1988,45.652549,
CHL,GDPHRWKD,TOT,IDX2010,A,1989,47.801183,
CHL,GDPHRWKD,TOT,IDX2010,A,1990,48.44463,
CHL,GDPHRWKD,TOT,IDX2010,A,1991,51.488738,
CHL,GDPHRWKD,TOT,IDX2010,A,1992,55.205878,
CHL,GDPHRWKD,TOT,IDX2010,A,1993,56.399372,
CHL,GDPHRWKD,TOT,IDX2010,A,1994,59.784262,
CHL,GDPHRWKD,TOT,IDX2010,A,1995,66.070693,
CHL,GDPHRWKD,TOT,IDX2010,A,1996,70.704799,
CHL,GDPHRWKD,TOT,IDX2010,A,1997,76.183834,
CHL,GDPHRWKD,TOT,IDX2010,A,1998,76.347374,
CHL,GDPHRWKD,TOT,IDX2010,A,1999,77.6752,
CHL,GDPHRWKD,TOT,IDX2010,A,2000,80.903266,
CHL,GDPHRWKD,TOT,IDX2010,A,2001,83.402904,
CHL,GDPHRWKD,TOT,IDX2010,A,2002,84.142591,
CHL,GDPHRWKD,TOT,IDX2010,A,2003,84.850427,
CHL,GDPHRWKD,TOT,IDX2010,A,2004,88.825511,
CHL,GDPHRWKD,TOT,IDX2010,A,2005,93.566153,
CHL,GDPHRWKD,TOT,IDX2010,A,2006,97.42158,
CHL,GDPHRWKD,TOT,IDX2010,A,2007,101.177493,
CHL,GDPHRWKD,TOT,IDX2010,A,2008,103.4066,
CHL,GDPHRWKD,TOT,IDX2010,A,2009,103.497966,
CHL,GDPHRWKD,TOT,IDX2010,A,2010,100,
CHL,GDPHRWKD,TOT,IDX2010,A,2011,102.193911,
CHL,GDPHRWKD,TOT,IDX2010,A,2012,106.872451,B
CHL,GDPHRWKD,TOT,IDX2010,A,2013,109.389476,
CHL,GDPHRWKD,TOT,IDX2010,A,2014,111.053334,
CHL,GDPHRWKD,TOT,IDX2010,A,2015,111.963008,
CHL,GDPHRWKD,TOT,IDX2010,A,2016,112.959293,
CHL,GDPHRWKD,TOT,IDX2010,A,2017,113.561369,
EST,GDPHRWKD,TOT,IDX2010,A,2000,64.305491,
EST,GDPHRWKD,TOT,IDX2010,A,2001,68.246418,
EST,GDPHRWKD,TOT,IDX2010,A,2002,72.325144,
EST,GDPHRWKD,TOT,IDX2010,A,2003,75.843337,
EST,GDPHRWKD,TOT,IDX2010,A,2004,80.609599,
EST,GDPHRWKD,TOT,IDX2010,A,2005,85.266803,
EST,GDPHRWKD,TOT,IDX2010,A,2006,89.978392,
EST,GDPHRWKD,TOT,IDX2010,A,2007,96.890616,
EST,GDPHRWKD,TOT,IDX2010,A,2008,93.258507,
EST,GDPHRWKD,TOT,IDX2010,A,2009,95.116685,
EST,GDPHRWKD,TOT,IDX2010,A,2010,100,
EST,GDPHRWKD,TOT,IDX2010,A,2011,98.658995,
EST,GDPHRWKD,TOT,IDX2010,A,2012,103.042854,
EST,GDPHRWKD,TOT,IDX2010,A,2013,104.848133,
EST,GDPHRWKD,TOT,IDX2010,A,2014,107.426274,
EST,GDPHRWKD,TOT,IDX2010,A,2015,106.858948,
EST,GDPHRWKD,TOT,IDX2010,A,2016,110.055762,
EST,GDPHRWKD,TOT,IDX2010,A,2017,112.288885,
ISR,GDPHRWKD,TOT,IDX2010,A,1981,69.645025,
ISR,GDPHRWKD,TOT,IDX2010,A,1982,70.850467,
ISR,GDPHRWKD,TOT,IDX2010,A,1983,71.236345,
ISR,GDPHRWKD,TOT,IDX2010,A,1984,70.657676,
ISR,GDPHRWKD,TOT,IDX2010,A,1985,73.071654,
ISR,GDPHRWKD,TOT,IDX2010,A,1986,75.057313,
ISR,GDPHRWKD,TOT,IDX2010,A,1987,78.168864,
ISR,GDPHRWKD,TOT,IDX2010,A,1988,79.635038,
ISR,GDPHRWKD,TOT,IDX2010,A,1989,78.620415,
ISR,GDPHRWKD,TOT,IDX2010,A,1990,82.693734,
ISR,GDPHRWKD,TOT,IDX2010,A,1991,84.753692,
ISR,GDPHRWKD,TOT,IDX2010,A,1992,84.270049,
ISR,GDPHRWKD,TOT,IDX2010,A,1993,83.713818,
ISR,GDPHRWKD,TOT,IDX2010,A,1994,82.574365,
ISR,GDPHRWKD,TOT,IDX2010,A,1995,81.73658,
ISR,GDPHRWKD,TOT,IDX2010,A,1996,81.770992,
ISR,GDPHRWKD,TOT,IDX2010,A,1997,82.782774,
ISR,GDPHRWKD,TOT,IDX2010,A,1998,85.106005,
ISR,GDPHRWKD,TOT,IDX2010,A,1999,84.989341,
ISR,GDPHRWKD,TOT,IDX2010,A,2000,88.456942,
ISR,GDPHRWKD,TOT,IDX2010,A,2001,89.303576,
ISR,GDPHRWKD,TOT,IDX2010,A,2002,87.700072,
ISR,GDPHRWKD,TOT,IDX2010,A,2003,88.474138,
ISR,GDPHRWKD,TOT,IDX2010,A,2004,92.58619,
ISR,GDPHRWKD,TOT,IDX2010,A,2005,93.675132,
ISR,GDPHRWKD,TOT,IDX2010,A,2006,97.117033,
ISR,GDPHRWKD,TOT,IDX2010,A,2007,98.123775,
ISR,GDPHRWKD,TOT,IDX2010,A,2008,97.986186,
ISR,GDPHRWKD,TOT,IDX2010,A,2009,97.302185,
ISR,GDPHRWKD,TOT,IDX2010,A,2010,100,
ISR,GDPHRWKD,TOT,IDX2010,A,2011,102.644272,
ISR,GDPHRWKD,TOT,IDX2010,A,2012,102.349448,
ISR,GDPHRWKD,TOT,IDX2010,A,2013,104.514637,
ISR,GDPHRWKD,TOT,IDX2010,A,2014,106.441146,
ISR,GDPHRWKD,TOT,IDX2010,A,2015,106.689718,
ISR,GDPHRWKD,TOT,IDX2010,A,2016,107.010933,
ISR,GDPHRWKD,TOT,IDX2010,A,2017,108.05225,
LVA,GDPHRWKD,TOT,IDX2010,A,1995,47.753895,
LVA,GDPHRWKD,TOT,IDX2010,A,1996,48.610543,
LVA,GDPHRWKD,TOT,IDX2010,A,1997,50.715178,
LVA,GDPHRWKD,TOT,IDX2010,A,1998,54.223396,
LVA,GDPHRWKD,TOT,IDX2010,A,1999,56.659929,
LVA,GDPHRWKD,TOT,IDX2010,A,2000,61.81067,
LVA,GDPHRWKD,TOT,IDX2010,A,2001,64.382408,
LVA,GDPHRWKD,TOT,IDX2010,A,2002,69.697422,
LVA,GDPHRWKD,TOT,IDX2010,A,2003,75.498413,
LVA,GDPHRWKD,TOT,IDX2010,A,2004,83.735566,
LVA,GDPHRWKD,TOT,IDX2010,A,2005,90.569425,
LVA,GDPHRWKD,TOT,IDX2010,A,2006,95.75443,B
LVA,GDPHRWKD,TOT,IDX2010,A,2007,102.984028,
LVA,GDPHRWKD,TOT,IDX2010,A,2008,93.971784,
LVA,GDPHRWKD,TOT,IDX2010,A,2009,96.316003,
LVA,GDPHRWKD,TOT,IDX2010,A,2010,100,
LVA,GDPHRWKD,TOT,IDX2010,A,2011,103.901854,
LVA,GDPHRWKD,TOT,IDX2010,A,2012,107.519842,
LVA,GDPHRWKD,TOT,IDX2010,A,2013,108.018811,
LVA,GDPHRWKD,TOT,IDX2010,A,2014,110.914845,
LVA,GDPHRWKD,TOT,IDX2010,A,2015,114.797149,
LVA,GDPHRWKD,TOT,IDX2010,A,2016,117.477954,
LVA,GDPHRWKD,TOT,IDX2010,A,2017,124.009133,
LTU,GDPHRWKD,TOT,IDX2010,A,1995,47.65947,
LTU,GDPHRWKD,TOT,IDX2010,A,1996,49.716854,
LTU,GDPHRWKD,TOT,IDX2010,A,1997,53.339367,
LTU,GDPHRWKD,TOT,IDX2010,A,1998,56.25046,
LTU,GDPHRWKD,TOT,IDX2010,A,1999,58.629723,
LTU,GDPHRWKD,TOT,IDX2010,A,2000,59.446428,
LTU,GDPHRWKD,TOT,IDX2010,A,2001,66.367395,
LTU,GDPHRWKD,TOT,IDX2010,A,2002,69.482911,
LTU,GDPHRWKD,TOT,IDX2010,A,2003,75.818877,
LTU,GDPHRWKD,TOT,IDX2010,A,2004,77.650116,
LTU,GDPHRWKD,TOT,IDX2010,A,2005,83.006787,
LTU,GDPHRWKD,TOT,IDX2010,A,2006,89.662619,
LTU,GDPHRWKD,TOT,IDX2010,A,2007,96.098029,
LTU,GDPHRWKD,TOT,IDX2010,A,2008,98.39995,
LTU,GDPHRWKD,TOT,IDX2010,A,2009,94.242216,
LTU,GDPHRWKD,TOT,IDX2010,A,2010,100,
LTU,GDPHRWKD,TOT,IDX2010,A,2011,106.984058,
LTU,GDPHRWKD,TOT,IDX2010,A,2012,109.236835,
LTU,GDPHRWKD,TOT,IDX2010,A,2013,112.544079,
LTU,GDPHRWKD,TOT,IDX2010,A,2014,114.714315,
LTU,GDPHRWKD,TOT,IDX2010,A,2015,113.935052,
LTU,GDPHRWKD,TOT,IDX2010,A,2016,112.799999,
LTU,GDPHRWKD,TOT,IDX2010,A,2017,120.710822,
RUS,GDPHRWKD,TOT,IDX2010,A,1995,65.63778,
RUS,GDPHRWKD,TOT,IDX2010,A,1996,64.227345,
RUS,GDPHRWKD,TOT,IDX2010,A,1997,66.143355,
RUS,GDPHRWKD,TOT,IDX2010,A,1998,64.641363,
RUS,GDPHRWKD,TOT,IDX2010,A,1999,63.267819,
RUS,GDPHRWKD,TOT,IDX2010,A,2000,66.737608,
RUS,GDPHRWKD,TOT,IDX2010,A,2001,70.149276,
RUS,GDPHRWKD,TOT,IDX2010,A,2002,71.711733,
RUS,GDPHRWKD,TOT,IDX2010,A,2003,76.779931,
RUS,GDPHRWKD,TOT,IDX2010,A,2004,81.259084,
RUS,GDPHRWKD,TOT,IDX2010,A,2005,85.478049,
RUS,GDPHRWKD,TOT,IDX2010,A,2006,91.114058,
RUS,GDPHRWKD,TOT,IDX2010,A,2007,96.438455,
RUS,GDPHRWKD,TOT,IDX2010,A,2008,101.036201,
RUS,GDPHRWKD,TOT,IDX2010,A,2009,96.476302,
RUS,GDPHRWKD,TOT,IDX2010,A,2010,100,
RUS,GDPHRWKD,TOT,IDX2010,A,2011,102.558838,
RUS,GDPHRWKD,TOT,IDX2010,A,2012,105.125449,
RUS,GDPHRWKD,TOT,IDX2010,A,2013,107.341369,
RUS,GDPHRWKD,TOT,IDX2010,A,2014,107.639289,
RUS,GDPHRWKD,TOT,IDX2010,A,2015,103.826463,
RUS,GDPHRWKD,TOT,IDX2010,A,2016,103.703923,
RUS,GDPHRWKD,TOT,IDX2010,A,2017,105.35243,E
SVN,GDPHRWKD,TOT,IDX2010,A,1995,62.31817,
SVN,GDPHRWKD,TOT,IDX2010,A,1996,66.876791,
SVN,GDPHRWKD,TOT,IDX2010,A,1997,72.133057,
SVN,GDPHRWKD,TOT,IDX2010,A,1998,74.013614,
SVN,GDPHRWKD,TOT,IDX2010,A,1999,76.658756,
SVN,GDPHRWKD,TOT,IDX2010,A,2000,79.520941,
SVN,GDPHRWKD,TOT,IDX2010,A,2001,82.083556,
SVN,GDPHRWKD,TOT,IDX2010,A,2002,82.707521,
SVN,GDPHRWKD,TOT,IDX2010,A,2003,85.155695,
SVN,GDPHRWKD,TOT,IDX2010,A,2004,87.952422,
SVN,GDPHRWKD,TOT,IDX2010,A,2005,94.083268,
SVN,GDPHRWKD,TOT,IDX2010,A,2006,99.573168,
SVN,GDPHRWKD,TOT,IDX2010,A,2007,103.809158,
SVN,GDPHRWKD,TOT,IDX2010,A,2008,103.385496,
SVN,GDPHRWKD,TOT,IDX2010,A,2009,96.767066,
SVN,GDPHRWKD,TOT,IDX2010,A,2010,100,
SVN,GDPHRWKD,TOT,IDX2010,A,2011,103.405006,
SVN,GDPHRWKD,TOT,IDX2010,A,2012,102.734592,
SVN,GDPHRWKD,TOT,IDX2010,A,2013,101.625987,
SVN,GDPHRWKD,TOT,IDX2010,A,2014,103.069933,
